Date,PowerType,Electricity,TotalElectricity
2022/02/11 14:00,Consume,11647.37,5342.93
2022/02/11 15:00,SolarPower,1836.96,7179.89
2022/02/11 15:00,HydroPower,4698.18,11878.07
2022/02/11 15:00,WindPower,1156.28,13034.35
2022/02/11 15:00,Consume,12877.32,157.03
2022/02/11 16:00,SolarPower,31.29,188.32
2022/02/11 16:00,HydroPower,1589.71,1778.03
2022/02/11 16:00,WindPower,3929.57,5707.6
2022/02/11 16:00,Consume,5519.64,187.96
2022/02/11 17:00,SolarPower,643.26,831.22
2022/02/11 17:00,HydroPower,4599.7,5430.92
2022/02/11 17:00,WindPower,2600.47,8031.39
2022/02/11 17:00,Consume,4067.91,3963.48
2022/02/11 18:00,SolarPower,1819.04,5782.52
2022/02/11 18:00,HydroPower,4354.82,10137.34
2022/02/11 18:00,WindPower,4975.13,15112.47
2022/02/11 18:00,Consume,2592.78,12519.69
2022/02/11 19:00,SolarPower,538.8,13058.49
2022/02/11 19:00,HydroPower,4800.44,17858.93
2022/02/11 19:00,WindPower,2766.31,20625.24
2022/02/11 19:00,Consume,7874.23,12751.01
2022/02/11 20:00,SolarPower,903.1,13654.11
2022/02/11 20:00,HydroPower,1751.35,15405.46
2022/02/11 20:00,WindPower,1440.86,16846.32
2022/02/11 20:00,Consume,12666.54,4179.78
2022/02/11 21:00,SolarPower,504.69,4684.47
2022/02/11 21:00,HydroPower,4131.28,8815.75
2022/02/11 21:00,WindPower,3547.37,12363.12
2022/02/11 21:00,Consume,8606.22,3756.9
2022/02/11 22:00,SolarPower,723.73,4480.63
2022/02/11 22:00,HydroPower,2370.43,6851.06
2022/02/11 22:00,WindPower,3764.28,10615.34
2022/02/11 22:00,Consume,392.16,10223.18
2022/02/11 23:00,SolarPower,3019.47,13242.65
2022/02/11 23:00,HydroPower,4642.91,17885.56
2022/02/11 23:00,WindPower,3703.66,21589.22
2022/02/11 23:00,Consume,15413.98,6175.24
2022/02/12 00:00,SolarPower,3733.36,9908.6
2022/02/12 00:00,HydroPower,4193.64,14102.24
2022/02/12 00:00,WindPower,2869.77,16972.01
2022/02/12 00:00,Consume,7004.28,9967.73
2022/02/12 01:00,SolarPower,1585.19,11552.92
2022/02/12 01:00,HydroPower,3333.79,14886.71
2022/02/12 01:00,WindPower,2378.5,17265.21
2022/02/12 01:00,Consume,8335.19,8930.02
2022/02/12 02:00,SolarPower,1142.06,10072.08
2022/02/12 02:00,HydroPower,3083.28,13155.36
2022/02/12 02:00,WindPower,4459.38,17614.74
2022/02/12 02:00,Consume,4794.56,12820.18
2022/02/12 03:00,SolarPower,7.97,12828.15
2022/02/12 03:00,HydroPower,3510.12,16338.27
2022/02/12 03:00,WindPower,3321.36,19659.63
2022/02/12 03:00,Consume,15866.0,3793.63
2022/02/12 04:00,SolarPower,4367.0,8160.63
2022/02/12 04:00,HydroPower,4212.27,12372.9
2022/02/12 04:00,WindPower,2368.52,14741.42
2022/02/12 04:00,Consume,14204.07,537.35
2022/02/12 05:00,SolarPower,4263.7,4801.05
2022/02/12 05:00,HydroPower,1333.2,6134.25
2022/02/12 05:00,WindPower,3335.6,9469.85
2022/02/12 05:00,Consume,4668.57,4801.28
2022/02/12 06:00,SolarPower,125.24,4926.52
2022/02/12 06:00,HydroPower,1591.46,6517.98
2022/02/12 06:00,WindPower,2013.3,8531.28
2022/02/12 06:00,Consume,4537.13,3994.15
2022/02/12 07:00,SolarPower,3110.7,7104.85
2022/02/12 07:00,HydroPower,3019.22,10124.07
2022/02/12 07:00,WindPower,3734.68,13858.75
2022/02/12 07:00,Consume,8545.97,5312.78
2022/02/12 08:00,SolarPower,2554.75,7867.53
2022/02/12 08:00,HydroPower,3586.07,11453.6
2022/02/12 08:00,WindPower,576.46,12030.06
2022/02/12 08:00,Consume,5452.39,6577.67
2022/02/12 09:00,SolarPower,4042.26,10619.93
2022/02/12 09:00,HydroPower,2080.11,12700.04
2022/02/12 09:00,WindPower,4483.24,17183.28
2022/02/12 09:00,Consume,5967.28,11216.0
2022/02/12 10:00,SolarPower,1134.89,12350.89
2022/02/12 10:00,HydroPower,4086.27,16437.16
2022/02/12 10:00,WindPower,4942.66,21379.82
2022/02/12 10:00,Consume,12891.57,8488.25
2022/02/12 11:00,SolarPower,4940.39,13428.64
2022/02/12 11:00,HydroPower,2795.42,16224.06
2022/02/12 11:00,WindPower,2820.15,19044.21
2022/02/12 11:00,Consume,14019.46,5024.75
2022/02/12 12:00,SolarPower,937.04,5961.79
2022/02/12 12:00,HydroPower,3416.2,9377.99
2022/02/12 12:00,WindPower,175.2,9553.19
2022/02/12 12:00,Consume,4083.75,5469.44
2022/02/12 13:00,SolarPower,3224.94,8694.38
2022/02/12 13:00,HydroPower,212.17,8906.55
2022/02/12 13:00,WindPower,2551.06,11457.61
2022/02/12 13:00,Consume,3523.69,7933.92
2022/02/12 14:00,SolarPower,1659.67,9593.59
2022/02/12 14:00,HydroPower,2811.31,12404.9
2022/02/12 14:00,WindPower,4323.4,16728.3
2022/02/12 14:00,Consume,938.66,15789.64
2022/02/12 15:00,SolarPower,380.98,16170.62
2022/02/12 15:00,HydroPower,1529.0,17699.62
2022/02/12 15:00,WindPower,4285.86,21985.48
2022/02/12 15:00,Consume,7955.84,14029.64
2022/02/12 16:00,SolarPower,1162.23,15191.87
2022/02/12 16:00,HydroPower,730.65,15922.52
2022/02/12 16:00,WindPower,1046.55,16969.07
2022/02/12 16:00,Consume,11691.17,5277.9
2022/02/12 17:00,SolarPower,2259.0,7536.9
2022/02/12 17:00,HydroPower,3894.6,11431.5
2022/02/12 17:00,WindPower,2389.54,13821.04
2022/02/12 17:00,Consume,13201.81,619.23
2022/02/12 18:00,SolarPower,3880.95,4500.18
2022/02/12 18:00,HydroPower,4056.13,8556.31
2022/02/12 18:00,WindPower,1729.62,10285.93
2022/02/12 18:00,Consume,5940.95,4344.98
2022/02/12 19:00,SolarPower,4291.0,8635.98
2022/02/12 19:00,HydroPower,566.93,9202.91
2022/02/12 19:00,WindPower,288.92,9491.83
2022/02/12 19:00,Consume,3229.16,6262.67
2022/02/12 20:00,SolarPower,94.05,6356.72
2022/02/12 20:00,HydroPower,454.02,6810.74
2022/02/12 20:00,WindPower,3391.17,10201.91
2022/02/12 20:00,Consume,4203.76,5998.15
2022/02/12 21:00,SolarPower,4011.97,10010.12
2022/02/12 21:00,HydroPower,1138.96,11149.08
2022/02/12 21:00,WindPower,4190.61,15339.69
2022/02/12 21:00,Consume,12545.87,2793.82
2022/02/12 22:00,SolarPower,2459.92,5253.74
2022/02/12 22:00,HydroPower,2084.5,7338.24
2022/02/12 22:00,WindPower,2132.25,9470.49
2022/02/12 22:00,Consume,4012.2,5458.29
2022/02/12 23:00,SolarPower,2926.78,8385.07
2022/02/12 23:00,HydroPower,1687.66,10072.73
2022/02/12 23:00,WindPower,3565.7,13638.43
2022/02/12 23:00,Consume,6006.94,7631.49
2022/02/13 00:00,SolarPower,903.48,8534.97
2022/02/13 00:00,HydroPower,2253.07,10788.04
2022/02/13 00:00,WindPower,1358.81,12146.85
2022/02/13 00:00,Consume,6604.06,5542.79
2022/02/13 01:00,SolarPower,1828.72,7371.51
2022/02/13 01:00,HydroPower,2895.29,10266.8
2022/02/13 01:00,WindPower,2803.0,13069.8
2022/02/13 01:00,Consume,5239.05,7830.75
2022/02/13 02:00,SolarPower,4928.43,12759.18
2022/02/13 02:00,HydroPower,3517.35,16276.53
2022/02/13 02:00,WindPower,2579.66,18856.19
2022/02/13 02:00,Consume,6266.0,12590.19
2022/02/13 03:00,SolarPower,1876.8,14466.99
2022/02/13 03:00,HydroPower,2851.75,17318.74
2022/02/13 03:00,WindPower,2980.07,20298.81
2022/02/13 03:00,Consume,4569.0,15729.81
2022/02/13 04:00,SolarPower,3848.48,19578.29
2022/02/13 04:00,HydroPower,1943.92,21522.21
2022/02/13 04:00,WindPower,1829.46,23351.67
2022/02/13 04:00,Consume,21537.7,1813.97
2022/02/13 05:00,SolarPower,2758.76,4572.73
2022/02/13 05:00,HydroPower,4717.31,9290.04
2022/02/13 05:00,WindPower,159.09,9449.13
2022/02/13 05:00,Consume,6426.78,3022.35
2022/02/13 06:00,SolarPower,2502.2,5524.55
2022/02/13 06:00,HydroPower,1657.39,7181.94
2022/02/13 06:00,WindPower,2363.72,9545.66
2022/02/13 06:00,Consume,573.35,8972.31
2022/02/13 07:00,SolarPower,2396.71,11369.02
2022/02/13 07:00,HydroPower,4370.48,15739.5
2022/02/13 07:00,WindPower,2654.51,18394.01
2022/02/13 07:00,Consume,7798.66,10595.35
2022/02/13 08:00,SolarPower,4683.02,15278.37
2022/02/13 08:00,HydroPower,2757.02,18035.39
2022/02/13 08:00,WindPower,690.15,18725.54
2022/02/13 08:00,Consume,16099.32,2626.22
2022/02/13 09:00,SolarPower,4721.79,7348.01
2022/02/13 09:00,HydroPower,4393.1,11741.11
2022/02/13 09:00,WindPower,2276.65,14017.76
2022/02/13 09:00,Consume,4620.96,9396.8
2022/02/13 10:00,SolarPower,1473.05,10869.85
2022/02/13 10:00,HydroPower,953.0,11822.85
2022/02/13 10:00,WindPower,3673.2,15496.05
2022/02/13 10:00,Consume,11329.19,4166.86
2022/02/13 11:00,SolarPower,3292.1,7458.96
2022/02/13 11:00,HydroPower,2141.17,9600.13
2022/02/13 11:00,WindPower,468.45,10068.58
2022/02/13 11:00,Consume,8846.56,1222.02
2022/02/13 12:00,SolarPower,4516.37,5738.39
2022/02/13 12:00,HydroPower,4085.66,9824.05
2022/02/13 12:00,WindPower,3025.25,12849.3
2022/02/13 12:00,Consume,6067.18,6782.12
2022/02/13 13:00,SolarPower,4772.49,11554.61
2022/02/13 13:00,HydroPower,1560.72,13115.33
2022/02/13 13:00,WindPower,4868.2,17983.53
2022/02/13 13:00,Consume,6607.91,11375.62
2022/02/13 14:00,SolarPower,4005.12,15380.74
2022/02/13 14:00,HydroPower,3326.64,18707.38
2022/02/13 14:00,WindPower,1292.13,19999.51
2022/02/13 14:00,Consume,4433.79,15565.72
2022/02/13 15:00,SolarPower,3193.79,18759.51
2022/02/13 15:00,HydroPower,4721.77,23481.28
2022/02/13 15:00,WindPower,560.51,24041.79
2022/02/13 15:00,Consume,12207.44,11834.35
2022/02/13 16:00,SolarPower,3863.86,15698.21
2022/02/13 16:00,HydroPower,1856.05,17554.26
2022/02/13 16:00,WindPower,656.54,18210.8
2022/02/13 16:00,Consume,2259.73,15951.07
2022/02/13 17:00,SolarPower,637.22,16588.29
2022/02/13 17:00,HydroPower,1895.55,18483.84
2022/02/13 17:00,WindPower,430.91,18914.75
2022/02/13 17:00,Consume,15705.77,3208.98
2022/02/13 18:00,SolarPower,1345.93,4554.91
2022/02/13 18:00,HydroPower,3135.53,7690.44
2022/02/13 18:00,WindPower,2969.19,10659.63
2022/02/13 18:00,Consume,8473.89,2185.74
2022/02/13 19:00,SolarPower,2009.64,4195.38
2022/02/13 19:00,HydroPower,2745.32,6940.7
2022/02/13 19:00,WindPower,2624.67,9565.37
2022/02/13 19:00,Consume,936.93,8628.44
2022/02/13 20:00,SolarPower,2112.62,10741.06
2022/02/13 20:00,HydroPower,3525.13,14266.19
2022/02/13 20:00,WindPower,4760.05,19026.24
2022/02/13 20:00,Consume,11737.94,7288.3
2022/02/13 21:00,SolarPower,2791.95,10080.25
2022/02/13 21:00,HydroPower,4697.79,14778.04
2022/02/13 21:00,WindPower,549.28,15327.32
2022/02/13 21:00,Consume,9855.65,5471.67
2022/02/13 22:00,SolarPower,3687.19,9158.86
2022/02/13 22:00,HydroPower,1683.12,10841.98
2022/02/13 22:00,WindPower,4426.95,15268.93
2022/02/13 22:00,Consume,5223.47,10045.46
2022/02/13 23:00,SolarPower,344.28,10389.74
2022/02/13 23:00,HydroPower,4302.13,14691.87
2022/02/13 23:00,WindPower,2574.55,17266.42
2022/02/13 23:00,Consume,7302.36,9964.06
2022/02/14 00:00,SolarPower,3904.08,13868.14
2022/02/14 00:00,HydroPower,618.83,14486.97
2022/02/14 00:00,WindPower,2869.89,17356.86
2022/02/14 00:00,Consume,15857.85,1499.01
2022/02/14 01:00,SolarPower,386.13,1885.14
2022/02/14 01:00,HydroPower,4534.51,6419.65
2022/02/14 01:00,WindPower,4550.46,10970.11
2022/02/14 01:00,Consume,1920.29,9049.82
2022/02/14 02:00,SolarPower,4227.77,13277.59
2022/02/14 02:00,HydroPower,3547.66,16825.25
2022/02/14 02:00,WindPower,2972.06,19797.31
2022/02/14 02:00,Consume,14562.81,5234.5
2022/02/14 03:00,SolarPower,4556.6,9791.1
2022/02/14 03:00,HydroPower,729.38,10520.48
2022/02/14 03:00,WindPower,2342.68,12863.16
2022/02/14 03:00,Consume,3898.74,8964.42
2022/02/14 04:00,SolarPower,4739.1,13703.52
2022/02/14 04:00,HydroPower,266.92,13970.44
2022/02/14 04:00,WindPower,2319.03,16289.47
2022/02/14 04:00,Consume,11144.94,5144.53
2022/02/14 05:00,SolarPower,4368.04,9512.57
2022/02/14 05:00,HydroPower,3040.27,12552.84
2022/02/14 05:00,WindPower,4775.61,17328.45
2022/02/14 05:00,Consume,2979.75,14348.7
2022/02/14 06:00,SolarPower,2900.69,17249.39
2022/02/14 06:00,HydroPower,2200.19,19449.58
2022/02/14 06:00,WindPower,725.1,20174.68
2022/02/14 06:00,Consume,8627.98,11546.7
2022/02/14 07:00,SolarPower,967.03,12513.73
2022/02/14 07:00,HydroPower,2393.47,14907.2
2022/02/14 07:00,WindPower,2316.05,17223.25
2022/02/14 07:00,Consume,8065.58,9157.67
2022/02/14 08:00,SolarPower,3705.55,12863.22
2022/02/14 08:00,HydroPower,4313.8,17177.02
2022/02/14 08:00,WindPower,4270.39,21447.41
2022/02/14 08:00,Consume,3372.66,18074.75
2022/02/14 09:00,SolarPower,3305.04,21379.79
2022/02/14 09:00,HydroPower,19.68,21399.47
2022/02/14 09:00,WindPower,2064.49,23463.96
2022/02/14 09:00,Consume,11598.35,11865.61
2022/02/14 10:00,SolarPower,1799.15,13664.76
2022/02/14 10:00,HydroPower,3910.87,17575.63
2022/02/14 10:00,WindPower,2786.73,20362.36
2022/02/14 10:00,Consume,2550.52,17811.84
2022/02/14 11:00,SolarPower,109.56,17921.4
2022/02/14 11:00,HydroPower,4858.85,22780.25
2022/02/14 11:00,WindPower,2618.89,25399.14
2022/02/14 11:00,Consume,14563.49,10835.65
2022/02/14 12:00,SolarPower,3813.44,14649.09
2022/02/14 12:00,HydroPower,2935.17,17584.26
2022/02/14 12:00,WindPower,2297.24,19881.5
2022/02/14 12:00,Consume,10287.22,9594.28
2022/02/14 13:00,SolarPower,2919.43,12513.71
2022/02/14 13:00,HydroPower,4967.3,17481.01
2022/02/14 13:00,WindPower,1454.86,18935.87
2022/02/14 13:00,Consume,15513.8,3422.07
2022/02/14 14:00,SolarPower,3308.2,6730.27
2022/02/14 14:00,HydroPower,1034.94,7765.21
2022/02/14 14:00,WindPower,4834.29,12599.5
2022/02/14 14:00,Consume,10446.63,2152.87
2022/02/14 15:00,SolarPower,1627.37,3780.24
2022/02/14 15:00,HydroPower,2551.29,6331.53
2022/02/14 15:00,WindPower,354.35,6685.88
2022/02/14 15:00,Consume,3009.61,3676.27
2022/02/14 16:00,SolarPower,2407.01,6083.28
2022/02/14 16:00,HydroPower,2649.64,8732.92
2022/02/14 16:00,WindPower,238.68,8971.6
2022/02/14 16:00,Consume,8430.12,541.48
2022/02/14 17:00,SolarPower,3229.25,3770.73
2022/02/14 17:00,HydroPower,3009.8,6780.53
2022/02/14 17:00,WindPower,234.81,7015.34
2022/02/14 17:00,Consume,6561.65,453.69
2022/02/14 18:00,SolarPower,4731.52,5185.21
2022/02/14 18:00,HydroPower,3449.9,8635.11
2022/02/14 18:00,WindPower,476.09,9111.2
2022/02/14 18:00,Consume,5330.28,3780.92
2022/02/14 19:00,SolarPower,2971.83,6752.75
2022/02/14 19:00,HydroPower,1412.76,8165.51
2022/02/14 19:00,WindPower,888.01,9053.52
2022/02/14 19:00,Consume,660.95,8392.57
2022/02/14 20:00,SolarPower,3785.07,12177.64
2022/02/14 20:00,HydroPower,1492.28,13669.92
2022/02/14 20:00,WindPower,4934.47,18604.39
2022/02/14 20:00,Consume,13162.38,5442.01
2022/02/14 21:00,SolarPower,4908.17,10350.18
2022/02/14 21:00,HydroPower,4372.48,14722.66
2022/02/14 21:00,WindPower,313.09,15035.75
2022/02/14 21:00,Consume,2052.53,12983.22
2022/02/14 22:00,SolarPower,2419.44,15402.66
2022/02/14 22:00,HydroPower,2706.26,18108.92
2022/02/14 22:00,WindPower,4583.2,22692.12
2022/02/14 22:00,Consume,14430.31,8261.81
2022/02/14 23:00,SolarPower,2854.69,11116.5
2022/02/14 23:00,HydroPower,4026.94,15143.44
2022/02/14 23:00,WindPower,821.96,15965.4
2022/02/14 23:00,Consume,4664.83,11300.57
2022/02/15 00:00,SolarPower,4076.12,15376.69
2022/02/15 00:00,HydroPower,4704.28,20080.97
2022/02/15 00:00,WindPower,738.21,20819.18
2022/02/15 00:00,Consume,2518.07,18301.11
2022/02/15 01:00,SolarPower,2754.51,21055.62
2022/02/15 01:00,HydroPower,1012.38,22068.0
2022/02/15 01:00,WindPower,3391.55,25459.55
2022/02/15 01:00,Consume,3745.03,21714.52
2022/02/15 02:00,SolarPower,1477.25,23191.77
2022/02/15 02:00,HydroPower,177.51,23369.28
2022/02/15 02:00,WindPower,997.4,24366.68
2022/02/15 02:00,Consume,5584.72,18781.96
2022/02/15 03:00,SolarPower,1539.81,20321.77
2022/02/15 03:00,HydroPower,3123.82,23445.59
2022/02/15 03:00,WindPower,2688.27,26133.86
2022/02/15 03:00,Consume,25748.29,385.57
2022/02/15 04:00,SolarPower,4432.74,4818.31
2022/02/15 04:00,HydroPower,2406.5,7224.81
2022/02/15 04:00,WindPower,538.49,7763.3
2022/02/15 04:00,Consume,5368.64,2394.66
2022/02/15 05:00,SolarPower,3980.62,6375.28
2022/02/15 05:00,HydroPower,4031.5,10406.78
2022/02/15 05:00,WindPower,1696.4,12103.18
2022/02/15 05:00,Consume,1191.08,10912.1
2022/02/15 06:00,SolarPower,305.57,11217.67
2022/02/15 06:00,HydroPower,4819.76,16037.43
2022/02/15 06:00,WindPower,2620.04,18657.47
2022/02/15 06:00,Consume,4686.21,13971.26
2022/02/15 07:00,SolarPower,1126.45,15097.71
2022/02/15 07:00,HydroPower,2262.9,17360.61
2022/02/15 07:00,WindPower,4318.68,21679.29
2022/02/15 07:00,Consume,21426.72,252.57
2022/02/15 08:00,SolarPower,395.74,648.31
2022/02/15 08:00,HydroPower,4703.76,5352.07
2022/02/15 08:00,WindPower,2999.0,8351.07
2022/02/15 08:00,Consume,6479.33,1871.74
2022/02/15 09:00,SolarPower,3145.82,5017.56
2022/02/15 09:00,HydroPower,3789.33,8806.89
2022/02/15 09:00,WindPower,3351.27,12158.16
2022/02/15 09:00,Consume,1116.94,11041.22
2022/02/15 10:00,SolarPower,1941.4,12982.62
2022/02/15 10:00,HydroPower,605.96,13588.58
2022/02/15 10:00,WindPower,2316.3,15904.88
2022/02/15 10:00,Consume,14846.99,1057.89
2022/02/15 11:00,SolarPower,1173.12,2231.01
2022/02/15 11:00,HydroPower,2188.03,4419.04
2022/02/15 11:00,WindPower,4785.65,9204.69
2022/02/15 11:00,Consume,8077.8,1126.89
2022/02/15 12:00,SolarPower,1813.03,2939.92
2022/02/15 12:00,HydroPower,2287.41,5227.33
2022/02/15 12:00,WindPower,1371.28,6598.61
2022/02/15 12:00,Consume,3903.78,2694.83
2022/02/15 13:00,SolarPower,3217.31,5912.14
2022/02/15 13:00,HydroPower,1022.89,6935.03
2022/02/15 13:00,WindPower,1898.79,8833.82
2022/02/15 13:00,Consume,876.45,7957.37
2022/02/15 14:00,SolarPower,264.58,8221.95
2022/02/15 14:00,HydroPower,2565.93,10787.88
2022/02/15 14:00,WindPower,2660.72,13448.6
2022/02/15 14:00,Consume,3164.68,10283.92
2022/02/15 15:00,SolarPower,3843.46,14127.38
2022/02/15 15:00,HydroPower,3294.08,17421.46
2022/02/15 15:00,WindPower,2530.32,19951.78
2022/02/15 15:00,Consume,4424.33,15527.45
2022/02/15 16:00,SolarPower,4307.14,19834.59
2022/02/15 16:00,HydroPower,869.24,20703.83
2022/02/15 16:00,WindPower,760.61,21464.44
2022/02/15 16:00,Consume,6140.45,15323.99
2022/02/15 17:00,SolarPower,4424.51,19748.5
2022/02/15 17:00,HydroPower,3495.77,23244.27
2022/02/15 17:00,WindPower,2823.58,26067.85
2022/02/15 17:00,Consume,23450.28,2617.57
2022/02/15 18:00,SolarPower,1624.49,4242.06
2022/02/15 18:00,HydroPower,1520.78,5762.84
2022/02/15 18:00,WindPower,2624.27,8387.11
2022/02/15 18:00,Consume,794.04,7593.07
2022/02/15 19:00,SolarPower,4059.91,11652.98
2022/02/15 19:00,HydroPower,2304.39,13957.37
2022/02/15 19:00,WindPower,4967.78,18925.15
2022/02/15 19:00,Consume,8063.05,10862.1
2022/02/15 20:00,SolarPower,4882.42,15744.52
2022/02/15 20:00,HydroPower,2805.62,18550.14
2022/02/15 20:00,WindPower,2617.5,21167.64
2022/02/15 20:00,Consume,6452.18,14715.46
2022/02/15 21:00,SolarPower,2120.18,16835.64
2022/02/15 21:00,HydroPower,2302.88,19138.52
2022/02/15 21:00,WindPower,3107.82,22246.34
2022/02/15 21:00,Consume,21051.19,1195.15
2022/02/15 22:00,SolarPower,4233.7,5428.85
2022/02/15 22:00,HydroPower,1257.07,6685.92
2022/02/15 22:00,WindPower,3839.46,10525.38
2022/02/15 22:00,Consume,2909.65,7615.73
2022/02/15 23:00,SolarPower,781.96,8397.69
2022/02/15 23:00,HydroPower,404.43,8802.12
2022/02/15 23:00,WindPower,4022.73,12824.85
2022/02/15 23:00,Consume,1160.37,11664.48
2022/02/16 00:00,SolarPower,1063.8,12728.28
2022/02/16 00:00,HydroPower,2449.56,15177.84
2022/02/16 00:00,WindPower,4452.24,19630.08
2022/02/16 00:00,Consume,7934.0,11696.08
2022/02/16 01:00,SolarPower,332.47,12028.55
2022/02/16 01:00,HydroPower,193.35,12221.9
2022/02/16 01:00,WindPower,4292.33,16514.23
2022/02/16 01:00,Consume,5199.75,11314.48
2022/02/16 02:00,SolarPower,2825.69,14140.17
2022/02/16 02:00,HydroPower,572.75,14712.92
2022/02/16 02:00,WindPower,447.19,15160.11
2022/02/16 02:00,Consume,8393.74,6766.37
2022/02/16 03:00,SolarPower,327.59,7093.96
2022/02/16 03:00,HydroPower,3028.11,10122.07
2022/02/16 03:00,WindPower,1790.09,11912.16
2022/02/16 03:00,Consume,4911.14,7001.02
2022/02/16 04:00,SolarPower,2141.05,9142.07
2022/02/16 04:00,HydroPower,2777.5,11919.57
2022/02/16 04:00,WindPower,1298.54,13218.11
2022/02/16 04:00,Consume,2496.3,10721.81
2022/02/16 05:00,SolarPower,1363.17,12084.98
2022/02/16 05:00,HydroPower,3077.98,15162.96
2022/02/16 05:00,WindPower,3660.84,18823.8
2022/02/16 05:00,Consume,1997.38,16826.42
2022/02/16 06:00,SolarPower,2976.6,19803.02
2022/02/16 06:00,HydroPower,1671.47,21474.49
2022/02/16 06:00,WindPower,881.9,22356.39
2022/02/16 06:00,Consume,2846.38,19510.01
2022/02/16 07:00,SolarPower,3405.35,22915.36
2022/02/16 07:00,HydroPower,3985.37,26900.73
2022/02/16 07:00,WindPower,53.92,26954.65
2022/02/16 07:00,Consume,3474.41,23480.24
2022/02/16 08:00,SolarPower,3068.28,26548.52
2022/02/16 08:00,HydroPower,3128.5,29677.02
2022/02/16 08:00,WindPower,4703.05,34380.07
2022/02/16 08:00,Consume,10437.96,23942.11
2022/02/16 09:00,SolarPower,4818.65,28760.76
2022/02/16 09:00,HydroPower,2425.52,31186.28
2022/02/16 09:00,WindPower,2135.66,33321.94
2022/02/16 09:00,Consume,10570.48,22751.46
2022/02/16 10:00,SolarPower,4795.42,27546.88
2022/02/16 10:00,HydroPower,978.08,28524.96
2022/02/16 10:00,WindPower,102.48,28627.44
2022/02/16 10:00,Consume,11013.66,17613.78
2022/02/16 11:00,SolarPower,2103.55,19717.33
2022/02/16 11:00,HydroPower,4043.25,23760.58
2022/02/16 11:00,WindPower,4135.79,27896.37
2022/02/16 11:00,Consume,27568.32,328.05
2022/02/16 12:00,SolarPower,4721.87,5049.92
2022/02/16 12:00,HydroPower,3552.62,8602.54
2022/02/16 12:00,WindPower,3901.61,12504.15
2022/02/16 12:00,Consume,10001.41,2502.74
2022/02/16 13:00,SolarPower,2997.09,5499.83
2022/02/16 13:00,HydroPower,2287.49,7787.32
2022/02/16 13:00,WindPower,2443.32,10230.64
2022/02/16 13:00,Consume,9600.0,630.64
2022/02/16 14:00,SolarPower,3466.92,4097.56
2022/02/16 14:00,HydroPower,2348.12,6445.68
2022/02/16 14:00,WindPower,1417.49,7863.17
2022/02/16 14:00,Consume,4855.36,3007.81
2022/02/16 15:00,SolarPower,3395.57,6403.38
2022/02/16 15:00,HydroPower,7.19,6410.57
2022/02/16 15:00,WindPower,401.32,6811.89
2022/02/16 15:00,Consume,5282.69,1529.2
2022/02/16 16:00,SolarPower,138.31,1667.51
2022/02/16 16:00,HydroPower,2995.71,4663.22
2022/02/16 16:00,WindPower,2936.97,7600.19
2022/02/16 16:00,Consume,1224.92,6375.27
2022/02/16 17:00,SolarPower,254.36,6629.63
2022/02/16 17:00,HydroPower,4073.98,10703.61
2022/02/16 17:00,WindPower,1804.23,12507.84
2022/02/16 17:00,Consume,7509.42,4998.42
2022/02/16 18:00,SolarPower,3898.09,8896.51
2022/02/16 18:00,HydroPower,333.8,9230.31
2022/02/16 18:00,WindPower,2955.64,12185.95
2022/02/16 18:00,Consume,641.05,11544.9
2022/02/16 19:00,SolarPower,1976.85,13521.75
2022/02/16 19:00,HydroPower,3652.48,17174.23
2022/02/16 19:00,WindPower,2691.34,19865.57
2022/02/16 19:00,Consume,18304.03,1561.54
2022/02/16 20:00,SolarPower,4698.92,6260.46
2022/02/16 20:00,HydroPower,135.26,6395.72
2022/02/16 20:00,WindPower,1661.87,8057.59
2022/02/16 20:00,Consume,6228.58,1829.01
2022/02/16 21:00,SolarPower,2585.74,4414.75
2022/02/16 21:00,HydroPower,4283.21,8697.96
2022/02/16 21:00,WindPower,3313.38,12011.34
2022/02/16 21:00,Consume,1157.95,10853.39
2022/02/16 22:00,SolarPower,3484.78,14338.17
2022/02/16 22:00,HydroPower,889.3,15227.47
2022/02/16 22:00,WindPower,1261.41,16488.88
2022/02/16 22:00,Consume,12858.17,3630.71
2022/02/16 23:00,SolarPower,1194.45,4825.16
2022/02/16 23:00,HydroPower,1527.77,6352.93
2022/02/16 23:00,WindPower,4306.12,10659.05
2022/02/16 23:00,Consume,1744.2,8914.85
2022/02/17 00:00,SolarPower,3133.25,12048.1
2022/02/17 00:00,HydroPower,3495.83,15543.93
2022/02/17 00:00,WindPower,2857.05,18400.98
2022/02/17 00:00,Consume,4339.14,14061.84
2022/02/17 01:00,SolarPower,3323.16,17385.0
2022/02/17 01:00,HydroPower,1892.77,19277.77
2022/02/17 01:00,WindPower,958.14,20235.91
2022/02/17 01:00,Consume,17753.22,2482.69
2022/02/17 02:00,SolarPower,4489.23,6971.92
2022/02/17 02:00,HydroPower,1381.1,8353.02
2022/02/17 02:00,WindPower,4675.51,13028.53
2022/02/17 02:00,Consume,3192.54,9835.99
2022/02/17 03:00,SolarPower,2488.05,12324.04
2022/02/17 03:00,HydroPower,4643.83,16967.87
2022/02/17 03:00,WindPower,3031.65,19999.52
2022/02/17 03:00,Consume,14614.58,5384.94
2022/02/17 04:00,SolarPower,574.89,5959.83
2022/02/17 04:00,HydroPower,2952.35,8912.18
2022/02/17 04:00,WindPower,2797.79,11709.97
